date,macro_rate,fii_flow,dii_flow,sentiment_A,stock_A_return,stock_B_return
2019-03-12,0.09699341846681099,0.34078248806670136,0.014235594722650326,-0.819074664000045,0.03805203882398228,0.40993342710809066
2019-03-13,0.1096191829835818,-1.6252543013155247,0.009958587243723609,0.9949555975666642,0.2607401017444624,-0.11815980334935093
2019-03-14,0.08047606658646847,-0.7901140291983502,-0.009342390641479598,-0.6775400129068989,-0.48952381993916433,0.5719157434944538
2019-03-15,0.07408264225932244,-0.6300069891541277,-0.009035344465762724,-0.6884521176042147,-1.0293374712507921,0.06235464593701062
2019-03-18,0.06467518917346654,-0.4099191794698185,-0.0007577147645982454,0.3583526510140362,-0.7936862982123858,-0.29778742241762796
2019-03-19,0.0518976322085997,-1.4147187021056313,-0.004511753572394146,1.7810384592422948,-0.6628563103806417,0.05384000946452244
2019-03-20,0.046394787184066026,-0.6595096874446384,-0.011383267269609428,1.6235871779728863,0.9995084975055285,-0.21792449341609482
2019-03-21,0.07629361340875394,-0.7564473575699671,-0.004416917941729943,0.35971149890410664,0.27013559461587355,0.8519116980724427
2019-03-22,0.05897699109488908,0.7257570917166669,-0.0047451293361903905,0.46238565885031974,0.08450298493687428,0.5734283981038082
2019-03-25,0.0783425581867187,0.7737351163333103,-0.006718477397612058,0.791498932084825,0.2780731675805427,0.13565758424127528
2019-03-26,0.0446851627544026,-0.1928159930008472,-0.0031578948615500558,-1.256983675369349,0.17607968120981654,-0.007103770686425176
2019-03-27,0.0379874621546871,-0.41885089352337307,0.01178450850318331,0.6441483371519825,-0.7181572653264144,0.9974745374167627
2019-03-28,0.041242523456787215,0.11713183474630114,0.0019923804124923933,-0.7340734681435281,0.5978827863302407,-0.6099116932609466
2019-03-29,0.052966970083972775,-0.8413206215296473,0.024718090760554694,0.3184780667965807,-0.4918940130324475,0.5038354141050159
2019-04-01,0.06719150167982987,-1.1786122642178245,0.0017050818601964945,-0.22746762760733732,-0.7279373562871514,0.02699274057883852
2019-04-02,0.0830584463838284,-0.9805361099336148,-0.002900657739372519,0.5012083271142144,-0.595145633739109,-0.6933065216873995
2019-04-03,0.07608394493885964,-0.6846482318017537,4.1328826548659575e-05,0.1181034650064601,-0.039761899204190626,-0.752508966369495
2019-04-04,0.06683690908556829,-1.2091241667555868,0.002564919784435401,-3.0730302708212998,0.525471157206487,-0.23020406716379638
2019-04-05,0.08399642671071136,0.12195741361153378,0.004352539571710636,0.17889171170518062,-1.6568865538721014,-0.05886809116244554
2019-04-08,0.08017034021307907,0.6793178177572816,0.020767113258590236,0.6421529522992627,0.45530120668878726,-1.6204772862257648
2019-04-09,0.05465661374632063,-1.6352005049260891,-0.008453204649775684,0.4459283483384537,0.95746347013002,-0.18601150650161108
2019-04-10,0.031990869466251015,-0.007665257031759028,0.008590460581777357,-0.10258594620857964,-1.2095064701164011,0.5905923523392463
2019-04-11,0.01360182374621879,-0.2391303169460862,0.0020775059761412445,1.642161691930406,-0.5290690036290162,0.21528823893677873
2019-04-12,0.02354503862729407,0.33334759128907165,-0.01571097742570618,0.3113731291216611,-0.0020714883291725883,0.09455374947112263
2019-04-15,0.026393553348705377,-0.027065791279964502,0.007706987820947635,0.4376733001931063,-0.37422657875978016,-1.5606528687702705
2019-04-16,0.04020326043006074,-1.4694354119408541,0.01267623560803905,1.0444918940505687,0.5545530686447502,0.21638026841249547
2019-04-17,0.03165820750333006,-1.2865112551152018,-0.0085717640377743,0.3625929996965988,-0.16958380617203764,-0.08534219064729306
2019-04-18,0.03482900132486434,0.01042865108297469,-8.933867891970648e-05,-0.8980177534142035,-0.45466752545082495,0.19553533203524084
2019-04-19,0.047340809204211076,1.0078835189505908,-0.017253542620077035,-2.4383374137796223,-1.6529225627366606,-0.21308154197924808
2019-04-22,0.04115387840980631,-2.2425918565655296,-0.01258806459684337,-0.47712090201808144,0.5563184216690797,-0.8594277288835939
2019-04-23,0.05028938316095454,0.32103425275569614,0.010480295776172523,0.7609455258811165,-1.7644563539527984,0.18900185297380112
2019-04-24,0.037050864339621514,1.1594483753910705,-0.004664165060074343,-0.35309633141780583,1.4870252953207204,-0.8074599442406273
2019-04-25,0.02978978740832008,-0.175256394809986,-0.01108802974938039,0.8011783722817295,-0.2829909964643934,1.4758043661484703
2019-04-26,0.022155029528353496,0.5323286235814487,0.0022946036445842984,0.148728175920273,-0.17475667728859196,-0.1391420606600295
2019-04-29,-0.0017617633834272972,-0.7163620986148143,-0.005224124314310234,1.2880660702621847,-0.7790955180207955,0.5726811751288537
2019-04-30,0.007977686232284339,-0.11830914124682045,-0.004708216577755359,-0.2952167071206611,0.33879624786219076,0.2133505363980363
2019-05-01,-0.0014103605717701384,-1.6257001300475222,0.007393260256749034,0.46761482656768805,-0.7294369011715839,0.5526856400881777
2019-05-02,-0.0011604781972163899,-2.3434970920758116,-0.011617333589343467,0.5058850645353592,-1.1637166764191895,-1.4002178976050192
2019-05-03,0.008454454980901789,0.943462088143605,-0.009053652126818322,1.501601872631193,-1.6534336507339362,0.1463070893083287
2019-05-06,0.01738507850150067,-0.9900676007129829,0.0015407999214886864,-1.706637306334278,1.4575641244164081,-1.0187859193116242
2019-05-07,0.030692780680956395,-0.46595889210433095,0.009694097907482052,-0.4584082745531576,-0.8246729927444745,1.085340224632247
2019-05-08,0.028723070990767922,-1.404857921678767,0.012381603014898499,0.8485161053885039,0.4901364296424108,-0.9546225466792617
2019-05-09,0.020257104749884847,-1.4272035456783365,-0.006650617203616231,1.545896479778648,-0.702967599848224,-0.49048303264286863
2019-05-10,0.018662740531756865,-0.18599196294454726,0.009373769669196478,0.24007151264208035,0.017880985500160748,0.8694978221670187
2019-05-13,-0.015083948147403731,-0.7407748384547006,-0.007841422934704089,-0.29270416442148695,-0.6436301602775021,-0.5661433966277962
2019-05-14,-0.04402619759586548,0.3870213668831407,0.018262093469067996,0.7571183686744447,-0.6521764654628452,0.39803041130617245
2019-05-15,-0.07048018984295353,0.4789541375371112,-0.011337710254197282,0.868702675231683,0.2345829473903483,-0.22242721659636777
2019-05-16,-0.09042512639498317,0.36313776023037925,0.013284788107917306,-0.3596616786673072,0.8246617456496597,-0.1465097086904462
2019-05-17,-0.08242964186051444,0.29285586676543357,-0.006564861068187239,0.3303073121775462,0.542813798781103,0.3442004549442229
2019-05-20,-0.10053922296771566,1.627225990048195,0.02013246454794601,1.1805272624119694,0.7780696401018604,-0.5363904884672903
2019-05-21,-0.10810247404850346,-1.0072702352642566,0.0059132072885248466,1.8904589932744518,0.8624483055596238,0.34187871028029887
2019-05-22,-0.08211790809278215,0.00992661822618432,-0.010160165294082223,0.7426049592352919,0.757822171353536,-0.2615424508357449
2019-05-23,-0.08924318751401067,1.181960565375258,-0.005222384795425063,0.044138896665593126,0.2817366864398679,0.10375370052069985
2019-05-24,-0.07449287614466894,1.3180857218464428,0.007811812052237417,-0.05407517603790821,0.44328934381713414,0.6819612472796861
2019-05-27,-0.09316522974486649,-1.3770679236577714,0.01052644417615562,0.5573965571936229,0.2815903316599714,0.35199461065230475
2019-05-28,-0.09727398090221909,-0.25645630380895,-0.0007071559172446215,-0.11567284247945017,-0.7431996925165414,-0.7625866500813259
2019-05-29,-0.11627442200043073,1.416485484408592,0.0004465828096346658,0.18964049902238825,0.6998175674547082,0.17645301451587814
2019-05-30,-0.12305508351844198,0.5778437583993237,0.007583530326440664,-1.0578762645308748,0.9375921782850897,0.3106580482091332
2019-05-31,-0.10624892076929406,0.2690960815908379,0.001317984270108194,1.297057196491159,-0.046788728019195217,0.09660531918268717
2019-06-03,-0.14079532923314103,-0.15393534097308031,-0.012935048593383756,-1.1401847271486785,0.5245225492213414,0.42695085473672073
2019-06-04,-0.13210685636222388,-0.2993237281678608,-0.008129740246401805,-0.4321117604530126,0.690343139654035,0.13571104496340225
2019-06-05,-0.12735214431557831,0.3674831769076585,0.002351199431516654,0.09759326085181382,0.3261181615800618,-0.38874239109911185
2019-06-06,-0.1392351434295142,-0.17596283839513638,0.012154824164976936,1.9909868798886388,-0.1401910866787621,1.2554389995807904
2019-06-07,-0.1681563005172833,0.04096246501326434,0.016159824241620484,-0.42268298485232736,0.5723111652350301,-0.0734584547400356
2019-06-10,-0.16671371036300592,0.17949248642540735,0.0077952942077145065,-0.6660158139603963,-0.2520677858702609,0.20870890166643327
2019-06-11,-0.17730356454428198,-0.5780433022756957,0.0028729076103636286,-0.5508169173337938,-0.098876145957669,-0.3564936066799714
2019-06-12,-0.1726500403171879,0.6385115126080075,0.007488138859824772,1.6588971676113125,-0.8576228261247686,0.6634851779936025
2019-06-13,-0.17221299740671903,3.0178346726057326,-0.00666750850206857,-2.8123469935060212,1.2030847573124863,-0.7008573766413699
2019-06-14,-0.14017741958030072,-1.6736588408820436,-0.0015323096025821464,-1.002738012148587,1.1122690465780625,-0.38559977449634386
2019-06-17,-0.1449645321297612,0.4081189759381603,-0.008241307213394763,2.7312887091595517,-1.8967389323531587,0.09331447382254099
2019-06-18,-0.16543448198219848,-0.6732113693410489,-0.012487426107077107,0.5908820734916369,0.7320419102060927,-0.05746775928604597
2019-06-19,-0.16184896928307219,0.676663266708569,0.0033354901163620415,-1.10598494933922,-0.3443045250865416,0.8286981564670121
2019-06-20,-0.15744903560363688,0.14366685489770423,0.0018551330658474335,-0.04191798217477153,-0.3262063542674415,-0.3079464278848604
2019-06-21,-0.13026528409882815,0.8563241954046457,0.006876524845090132,0.06745456606786167,1.0552998189868175,0.6771602255639357
2019-06-24,-0.11356305918053657,1.2536657469680765,0.00546111830892447,0.8461252459056059,0.9565550740566411,0.9236502558371974
2019-06-25,-0.10642563799754638,0.26055895327650325,0.002426442713238622,1.8395020028225635,1.4395071053589397,0.27049616514472447
2019-06-26,-0.07715958017315515,1.195907671212706,0.005566166656775534,0.38855168127921547,0.7355357665032541,0.548232284350875
2019-06-27,-0.10093484125961216,-2.298002145684784,-0.0004268309622747629,-0.5397883030129608,0.6109457375386037,0.5285817340937249
2019-06-28,-0.11372987191460712,1.6510132026717905,0.004128913952224006,0.7870844420982043,-2.089099250933243,-0.2242065879059178
2019-07-01,-0.13226139074271762,0.44330007504110436,-0.0072614440268636005,-0.6982526968628611,1.531082442910403,-0.9373916236143489
2019-07-02,-0.140057586805833,1.1572001901908124,0.0036970592563912996,-1.0333374959890294,0.18911493536546767,0.8740951180776556
2019-07-03,-0.16759130975695918,-1.1358411927580219,0.006684176852860088,-1.759908871956445,0.8060853458308772,-0.9270780222506634
2019-07-04,-0.1548882908206711,-0.7302150957511602,-0.006696814280722024,-1.5651283945004009,-1.3761898840627553,0.24914621208315604
2019-07-05,-0.15933274476264658,0.23887126863717678,0.0005183209899284752,-0.8964451561242719,-1.060043225720081,-0.8011191590476529
2019-07-08,-0.18874887065269974,0.07856175752012493,-0.00623602509629359,-1.177789767700871,-0.15612870813501917,0.13982136040215704
2019-07-09,-0.20906045227685055,0.3963179104016094,-0.005265066965161158,0.31323652737471736,0.014269255730240293,-1.176956114947379
2019-07-10,-0.20279017532784666,1.2099514322960765,-0.011249293551021541,-1.1994018258240353,-0.4135250524269359,-0.22248244674361836
2019-07-11,-0.18602764396995902,-1.643546210106141,0.01265774925166556,-3.143666302024744,0.4916635325980631,-0.4751390620108733
2019-07-12,-0.1460930261361233,1.0854356580992846,0.010656851747200477,-1.0439117745894657,-2.09286219501469,0.7972911680220888
2019-07-15,-0.0878157768159767,0.095937725639601,0.005374338542273385,-0.47185964772141936,-0.4003681899874926,-0.9679159293755462
2019-07-16,-0.07952758815045677,-0.15109239503496172,0.01972195951943813,-0.6054494878719654,-1.1798808170716404,0.89749110189705
2019-07-17,-0.09931835055109405,-1.4233986814946162,-0.0018924569656839085,1.5195246793091843,-0.3843505470427617,-0.13361833853840638
2019-07-18,-0.14195927616572024,0.5626396787075214,0.03031762415110635,-0.6135425592891501,0.6258836104692321,-0.4190915426829542
2019-07-19,-0.13660504691884354,-2.328932285331605,-0.0022752941536322013,0.8809234631991979,0.872677411919093,0.42544284264652976
2019-07-22,-0.15286386882505004,0.7303570393900187,0.0025519335175601676,-0.01898259968086171,-0.6253133648057433,0.180263549741917
2019-07-23,-0.16117101402864376,-1.4003875141779618,-0.003977779139402088,-0.042304725672598735,1.3379057234976988,0.23424664013166752
2019-07-24,-0.17341295000983992,0.1501605210346603,0.003723255600603048,-0.835380288848037,-0.7378206087811248,-0.19726105240064284
2019-07-25,-0.1762287677381676,-0.015121067322016485,0.00835614927886244,-0.058782651580767155,0.21638658705768526,-0.8262368598943062
2019-07-26,-0.15490916312241473,1.2752754079367843,-0.0011391639305308454,-0.7650961268974169,-0.2555720620663478,0.3707879153089111
2019-07-29,-0.15176819177350784,-0.08570967114044133,0.01776719847117622,0.1700243142545705,0.07680667835100974,0.620446441304316
2019-07-30,-0.1549408885142816,-0.6030776460815609,0.002391492846334581,-0.2362496326236882,-0.31394141748786986,-1.2866181524255649
2019-07-31,-0.17565396357079785,-0.41363816286263405,0.0027048538611020023,-0.9446279331916002,-1.420972990111059,0.683409091724708
2019-08-01,-0.20914762246488497,1.3782751468971424,-0.00908997694513719,0.9918943397005953,0.05959332311939913,-0.7235189226067803
2019-08-02,-0.21887378064635157,0.6617855426598246,0.004184990745503853,0.42684048002142533,0.7658905459181318,-1.1035079817585682
2019-08-05,-0.219949431662718,-0.25430571313535033,-0.0013402722080936569,-0.44806273414224823,0.09818258037734312,-1.4563859594704436
2019-08-06,-0.18459083339112034,-0.10447676096688263,-0.006082397293372871,0.14549304703531002,-0.8951082938072611,-0.8734494783151633
2019-08-07,-0.18198534296166263,-1.4564225905507748,-0.007764744081483643,-0.08382252150196365,-0.09662296159988691,-0.4146216457205086
2019-08-08,-0.16233055274120148,0.4976654066285386,0.026717633797566837,-0.8675909372632739,0.1181811322156866,-0.08301915540527988
2019-08-09,-0.17231646471198453,-1.6624173760507448,-0.0026347725017903667,0.07049622902116384,0.9463563305958733,0.43310177032264485
2019-08-12,-0.19601534004032503,0.8551863446626469,-0.014569854207812677,-0.6210117548073745,-1.6254283441786783,0.09616804223156489
2019-08-13,-0.21531767528497245,0.24623079651546087,-0.006982214597325731,-0.9449338356200992,0.001174040669695342,-1.3962670827481078
2019-08-14,-0.22982219657568753,2.516142404744906,-0.0005156783947621313,-1.6227673302665249,-0.7764079772995023,-0.24732351429517288
2019-08-15,-0.18725280192698424,-0.9622422357788933,0.005466670326164852,-0.3586073535386307,1.101038476492405,-0.32921741763782963
2019-08-16,-0.20368053551147194,0.009689590115557603,0.005547965217253148,0.5669706595837234,-0.48142198917636425,0.6339309913947486
2019-08-19,-0.18691075143674507,1.9204960222299459,0.0067661455177652485,-0.6946593533788596,-0.08501160370079985,-0.6901387146928074
2019-08-20,-0.2049692949984856,1.3035360911534615,-0.006448603066373293,2.5207086921579696,0.7203351996241145,0.5026127985358558
2019-08-21,-0.1863378347410007,-0.5732304745808083,0.00340440443501544,0.8856856536527323,1.4233720553913938,-0.04868722320356855
2019-08-22,-0.17863881541888343,0.33577012921804816,-0.00876059464110579,1.3043301326604781,0.8728474904382251,0.11868700753118488
2019-08-23,-0.18177157337204525,0.10918264566641729,-0.006196429830140099,0.7952430120737586,0.9641181965117391,0.06734646501622743
2019-08-26,-0.18258682389475392,0.3910188114173843,-0.009177089745002615,1.8528649749385728,0.7049720597285993,1.0787572938518468
2019-08-27,-0.19568257780334175,-0.5891283416479774,-0.011883888545982685,-0.7870019834725421,-0.3986622722813695,0.2375595551134741
2019-08-28,-0.18676113377370016,0.02808914398127052,0.01064209488858009,-2.5607373856586215,-0.6455124305509118,-0.5961061243684794
2019-08-29,-0.19586080338051579,-1.4859956950124937,0.006886117009788861,-0.44612560835288306,0.027789930692908804,0.26518405652121585
2019-08-30,-0.22037291865586073,0.2526399338963915,0.009766653699781302,0.5582185755475376,-0.25519092736248394,1.2981545927810567
2019-09-02,-0.24593167014225312,0.5822444246153484,0.00039313066024296295,0.15151697174797846,-0.5718715606900041,0.010973663272250841
2019-09-03,-0.24247991178781075,-0.07986041055853213,0.007768076988651451,0.2754726109677837,0.19794608077500295,0.4829632742087582
2019-09-04,-0.21089808665960205,-1.4695629435121014,-0.017612894046425437,1.3209100026698724,-0.5303829546534404,0.710722506693625
2019-09-05,-0.20769825438813327,1.1150707148472236,0.008630875180453551,0.3820575744624996,0.651463732589929,-0.602056180589048
2019-09-06,-0.21007102091033095,0.48914399062568226,0.0017711983000502918,0.7989129275910215,0.8272136601326382,0.30913918795120754
2019-09-09,-0.20435449811828008,-0.5999724851547783,0.006271096001491644,-0.9395627418527589,0.18282864903766777,-0.39728063076270514
2019-09-10,-0.1782344632841436,-0.15798774796709592,0.0038002329904861243,-1.0953936892160367,-0.6582010080580831,-0.040692467750030534
2019-09-11,-0.17384681325686646,-1.3937287248113526,-0.009870551545368839,1.6141139230244876,-1.818952785403757,-0.6719046751015718
2019-09-12,-0.1820653578735412,-0.9211020398237846,-0.014980397753910468,0.10090153514706786,-0.5925593750270236,-1.0602603277370717
2019-09-13,-0.15993958367234343,-0.4285721316330147,-0.007120541661829627,-0.6232291834461349,-0.404929708403521,-0.7165887375903626
2019-09-16,-0.15136445490311115,1.3243845624835573,0.005649172812729114,-0.6213944935471182,-0.04523417429447324,-0.3544764536989248
2019-09-17,-0.12064933506319131,-0.5486847179456089,0.006900914151753951,-0.6491231216382576,-0.5591587389742879,0.29898423332643564
2019-09-18,-0.11698464631875317,0.7126032603666735,-0.013679422773818617,-0.7089590210458417,-0.7228745096355034,-0.3233165788024269
2019-09-19,-0.1414740269531632,-0.4681254150703279,-0.009810993674682161,-1.2831478026036598,0.5796311652699372,-1.4439174479892078
2019-09-20,-0.16883721093807647,0.33283197702377276,-0.007232356859408373,-1.5004204022205085,-1.4771523175954095,-0.1868383145676199
2019-09-23,-0.13581865229345147,-0.04009317558095629,-0.0035730506026681597,-0.19500437765441916,-0.32210405308663514,-1.5763581544528855
2019-09-24,-0.10134533787778555,0.9545477914688143,-0.013620508308526527,-0.5929258703203995,-0.06723079435706661,0.0014893117000747969
2019-09-25,-0.10493572214343756,-0.4740041354918865,-0.014220517661401325,1.1071592854432952,1.096221792603748,0.27173656097183246
2019-09-26,-0.11259946856615731,-1.5095668167163783,-0.008218352964075554,0.29307665326691656,0.08670739738299808,0.6472287397841857
2019-09-27,-0.08337058272131326,-1.3143893502239383,0.0008625383622500593,0.2653176800779831,-0.7276192015373781,-0.4334243071572833
2019-09-30,-0.10551149636218302,-0.48185514430996945,-0.011805943397534907,-0.7431204075544506,-0.12605323238765437,-0.17931628321309043
2019-10-01,-0.12340603674129956,-1.1857530728607428,-0.0011580350997176664,-0.1210284157799757,-1.2010913076927623,-0.3387925080357695
2019-10-02,-0.11053950084751867,0.484255637724331,0.010585528161418167,0.36100110363144033,-0.7552712890370514,-1.2234263583118945
2019-10-03,-0.11843160330471046,-0.3994444643495666,-0.013017797374135096,0.7161957397126754,0.1583183443645711,0.10528587175868503
2019-10-04,-0.11853404063911188,2.4456655120092576,-0.0020644575841053947,-0.09389182651836551,0.02047581580616223,0.5620599071983201
2019-10-07,-0.12180289860960214,-1.666594170753665,0.01024756733750773,1.079123779324209,1.605573910666461,0.5785514057628766
2019-10-08,-0.11505140763362347,0.2767149178755625,-0.0041826839036380875,0.007989308907942713,-0.12518616838129393,0.3574990997804338
2019-10-09,-0.08690177040734913,-1.0589221789254948,-0.0057366969085841935,0.7928471185176799,-0.22971370156212748,0.651283611844265
2019-10-10,-0.08509007226931421,-0.4412602781382691,0.011634958143064741,-0.4898522085891503,-0.14522744556316064,-0.3995205164997979
2019-10-11,-0.07221129640377706,0.1924735167021327,-0.003062020789715486,-1.8125883665686418,0.3269287754728921,0.3267484424196855
2019-10-14,-0.11321473842439751,-2.2820445970320207,0.01104495025205568,0.26835898801852265,-1.0409909502321235,-0.15942964809720372
2019-10-15,-0.11418910646299986,0.304754959842666,0.004289653911271979,0.7253240631466256,-0.9620139193470095,-0.6028352258519181
2019-10-16,-0.13105371186885728,1.9714209261519677,-0.003428446529098364,0.5753473318075695,0.34924025178628565,-1.885612978139668
2019-10-17,-0.15542997307732984,-0.3748060712472785,0.004796905305975305,0.42218666143744,1.185633784054005,-0.02398981534632086
2019-10-18,-0.17299302041590486,0.3530658406519074,0.00320449513846037,-0.3485869659549873,-0.8348857161320931,0.5881891828953186
2019-10-21,-0.17967548922992113,1.128717505374942,0.010208828210024737,-0.8067462514455923,0.7439186326918535,-0.6217283426777451
2019-10-22,-0.16135743838280087,-0.05614820648904387,-0.005483455378650179,0.5517282690437805,-0.1445543497933195,1.3884762255624177
2019-10-23,-0.18788529273759214,-0.48414572550180274,0.000412060667816197,0.42644741619827503,0.708715837912764,-0.7625291086021596
2019-10-24,-0.18727266288570377,-2.163005228079197,-0.0006151567960463733,-0.5608990908438263,-0.38382723690894194,-0.01922661520161162
2019-10-25,-0.19695605155237533,0.7533543171263956,0.007041481416397849,1.1094241891920569,-1.6184909581246643,-0.7156458226005358
2019-10-28,-0.20350951343961454,0.005005221202527957,-0.010251791944441771,-0.8828655145476005,1.4268239124339401,-1.0665871185533817
2019-10-29,-0.18345435693352247,-0.890578143324393,0.010169770482378562,-0.5835233787910404,0.14841115094610524,1.2609185983596962
2019-10-30,-0.17269204819344394,0.23666932443780703,0.004663287721704171,1.636425212341665,-0.5774410112799537,0.9536040945219255
